ppm,Intensity
8.257990486,0.00014785
8.257761193,0.000146901
8.2575319,0.000145589
8.257302607,0.000146462
8.257073314,0.000148501
8.256844021,0.000149258
8.256614728,0.000148787
8.256385435,0.000148715
8.256156142,0.000149648
8.255926849,0.000151337
8.255697555,0.000153121
8.255468262,0.000153468
8.255238969,0.000151496
8.255009676,0.000148821
8.254780383,0.000147657
8.25455109,0.00014794
8.254321797,0.000148304
8.254092504,0.000148535
8.253863211,0.000148964
8.253633918,0.000148873
8.253404625,0.000147671
8.253175332,0.00014654
8.252946038,0.000146884
8.252716745,0.000147994
8.252487452,0.000147935
8.252258159,0.000146169
8.252028866,0.00014421
8.251799573,0.000144043
8.25157028,0.000146001
8.251340987,0.000148074
8.251111694,0.0001483
8.250882401,0.000147583
8.250653108,0.00014788
8.250423815,0.000148432
8.250194521,0.000147375
8.249965228,0.000145898
8.249735935,0.000146383
8.249506642,0.000147797
8.249277349,0.000147508
8.249048056,0.000146013
8.248818763,0.000145634
8.24858947,0.000146436
8.248360177,0.000147053
8.248130884,0.000147547
8.247901591,0.000148458
8.247672297,0.000148871
8.247443004,0.000147887
8.247213711,0.000146567
8.246984418,0.000146551
8.246755125,0.000147925
8.246525832,0.000149855
8.246296539,0.000151992
8.246067246,0.000153738
8.245837953,0.000153733
8.24560866,0.000151964
8.245379367,0.000150684
8.245150074,0.000151144
8.24492078,0.000151461
8.244691487,0.000149966
8.244462194,0.000148119
8.244232901,0.000147627
8.244003608,0.00014747
8.243774315,0.000146413
8.243545022,0.000145734
8.243315729,0.000146874
8.243086436,0.000148773
8.242857143,0.000149822
8.24262785,0.000150445
8.242398557,0.000151669
8.242169263,0.000152623
8.24193997,0.000151682
8.241710677,0.000149568
8.241481384,0.000149054
8.241252091,0.00015096
8.241022798,0.000152606
8.240793505,0.000151728
8.240564212,0.000149723
8.240334919,0.00014885
8.240105626,0.00014864
8.239876333,0.000147678
8.239647039,0.000146476
8.239417746,0.000146011
8.239188453,0.000145963
8.23895916,0.000146373
8.238729867,0.000148188
8.238500574,0.000150795
8.238271281,0.000151992
8.238041988,0.000151086
8.237812695,0.000149415
8.237583402,0.000148052
8.237354109,0.000147174
8.237124816,0.000146806
8.236895522,0.000146798
8.236666229,0.000147213
8.236436936,0.000148657
8.236207643,0.000150734
8.23597835,0.00015168
8.235749057,0.000151187
8.235519764,0.000150953
8.235290471,0.000151153
8.235061178,0.000150015
8.234831885,0.000147778
8.234602592,0.000146874
8.234373299,0.000147635
8.234144005,0.000147838
8.233914712,0.000146691
8.233685419,0.000145905
8.233456126,0.000146677
8.233226833,0.000148013
8.23299754,0.000148284
8.232768247,0.000147289
8.232538954,0.000146359
8.232309661,0.000146571
8.232080368,0.00014742
8.231851075,0.000147704
8.231621781,0.000147191
8.231392488,0.000146728
8.231163195,0.000146838
8.230933902,0.00014671
8.230704609,0.000145535
8.230475316,0.000144716
8.230246023,0.00014637
8.23001673,0.000149105
8.229787437,0.000149176
8.229558144,0.00014672
8.229328851,0.00014561
8.229099558,0.000146402
8.228870264,0.0001459
8.228640971,0.000144119
8.228411678,0.000144498
8.228182385,0.000147052
8.227953092,0.000148331
8.227723799,0.000147835
8.227494506,0.000148139
8.227265213,0.000149441
8.22703592,0.000149462
8.226806627,0.000147982
8.226577334,0.000147155
8.226348041,0.000147793
8.226118747,0.000148465
8.225889454,0.000148127
8.225660161,0.000147391
8.225430868,0.000146808
8.225201575,0.000145727
8.224972282,0.000143851
8.224742989,0.000142466
8.224513696,0.000142663
8.224284403,0.000143706
8.22405511,0.000144646
8.223825817,0.000145746
8.223596523,0.000146846
8.22336723,0.000146956
8.223137937,0.000146918
8.222908644,0.000148759
8.222679351,0.000151055
8.222450058,0.000149883
8.222220765,0.00014584
8.221991472,0.000144188
8.221762179,0.000146483
8.221532886,0.000148481
8.221303593,0.000147795
8.2210743,0.00014714
8.220845006,0.000148578
8.220615713,0.000150244
8.22038642,0.000149912
8.220157127,0.000147748
8.219927834,0.00014528
8.219698541,0.000144012
8.219469248,0.000144283
8.219239955,0.00014461
8.219010662,0.000143749
8.218781369,0.000142906
8.218552076,0.000143627
8.218322783,0.000144951
8.218093489,0.000145288
8.217864196,0.000145185
8.217634903,0.000145671
8.21740561,0.000145966
8.217176317,0.00014511
8.216947024,0.000143964
8.216717731,0.000143918
8.216488438,0.000144954
8.216259145,0.000145845
8.216029852,0.000145487
8.215800559,0.000144168
8.215571265,0.000143664
8.215341972,0.000145007
8.215112679,0.000146525
8.214883386,0.000145908
8.214654093,0.000143556
8.2144248,0.000141721
8.214195507,0.000141439
8.213966214,0.000142428
8.213736921,0.000144501
8.213507628,0.00014686
8.213278335,0.000147574
8.213049042,0.000145793
8.212819748,0.000143231
8.212590455,0.000142139
8.212361162,0.000142903
8.212131869,0.000144234
8.211902576,0.000144605
8.211673283,0.000143462
8.21144399,0.000142045
8.211214697,0.000142448
8.210985404,0.000144814
8.210756111,0.000146667
8.210526818,0.000146431
8.210297525,0.000145779
8.210068231,0.000146531
8.209838938,0.000147422
8.209609645,0.00014662
8.209380352,0.000145042
8.209151059,0.00014416
8.208921766,0.000143105
8.208692473,0.000141096
8.20846318,0.000139749
8.208233887,0.000140042
8.208004594,0.000140431
8.207775301,0.000140205
8.207546007,0.000140385
8.207316714,0.000140172
8.207087421,0.000138096
8.206858128,0.000136725
8.206628835,0.000139322
8.206399542,0.000142795
8.206170249,0.000141831
8.205940956,0.000138188
8.205711663,0.000137734
8.20548237,0.000140789
8.205253077,0.000143167
8.205023784,0.000143753
8.20479449,0.000144188
8.204565197,0.000144181
8.204335904,0.000142729
8.204106611,0.000141327
8.203877318,0.000141809
8.203648025,0.000142903
8.203418732,0.000141907
8.203189439,0.000138738
8.202960146,0.000136082
8.202730853,0.000135647
8.20250156,0.000136378
8.202272266,0.000137012
8.202042973,0.000137972
8.20181368,0.000139402
8.201584387,0.000139858
8.201355094,0.000138724
8.201125801,0.000137733
8.200896508,0.000138407
8.200667215,0.000139679
8.200437922,0.000139548
8.200208629,0.000138096
8.199979336,0.000137443
8.199750043,0.000138747
8.199520749,0.0001406
8.199291456,0.000141016
8.199062163,0.000139648
8.19883287,0.000137319
8.198603577,0.000135057
8.198374284,0.000134132
8.198144991,0.000135053
8.197915698,0.000136255
8.197686405,0.000135913
8.197457112,0.000134748
8.197227819,0.000134653
8.196998526,0.000135086
8.196769232,0.000133805
8.196539939,0.000131148
8.196310646,0.00013025
8.196081353,0.000131966
8.19585206,0.000133102
8.195622767,0.000131734
8.195393474,0.000130617
8.195164181,0.000132251
8.194934888,0.00013429
8.194705595,0.000133699
8.194476302,0.000131992
8.194247008,0.00013213
8.194017715,0.000133207
8.193788422,0.000132609
8.193559129,0.000131136
8.193329836,0.000131475
8.193100543,0.00013311
8.19287125,0.000133408
8.192641957,0.000132711
8.192412664,0.000133407
8.192183371,0.000134837
8.191954078,0.000134407
8.191724785,0.000132633
8.191495491,0.000131764
8.191266198,0.000131275
8.191036905,0.000129766
8.190807612,0.00012855
8.190578319,0.000128979
8.190349026,0.000129665
8.190119733,0.000129414
8.18989044,0.000129079
8.189661147,0.000128942
8.189431854,0.000128264
8.189202561,0.000127739
8.188973268,0.000128743
8.188743974,0.000130475
8.188514681,0.000130716
8.188285388,0.000129026
8.188056095,0.000127322
8.187826802,0.000127379
8.187597509,0.000128707
8.187368216,0.000129502
8.187138923,0.000129323
8.18690963,0.000129237
8.186680337,0.000129271
8.186451044,0.00012822
8.18622175,0.000126344
8.185992457,0.000125262
8.185763164,0.000124864
8.185533871,0.000123681
8.185304578,0.000122296
8.185075285,0.00012267
8.184845992,0.000124341
8.184616699,0.000125061
8.184387406,0.000124724
8.184158113,0.000125008
8.18392882,0.000125802
8.183699527,0.000125431
8.183470233,0.000123667
8.18324094,0.000121685
8.183011647,0.000120065
8.182782354,0.000119067
8.182553061,0.000119566
8.182323768,0.00012161
8.182094475,0.000123172
8.181865182,0.000122428
8.181635889,0.000120644
8.181406596,0.000120682
8.181177303,0.000122833
8.18094801,0.000124539
8.180718716,0.000124481
8.180489423,0.000124021
8.18026013,0.000124102
8.180030837,0.000123956
8.179801544,0.000123354
8.179572251,0.000122896
8.179342958,0.000122191
8.179113665,0.000120887
8.178884372,0.000120338
8.178655079,0.00012113
8.178425786,0.000121177
8.178196492,0.00011936
8.177967199,0.000118089
8.177737906,0.000119177
8.177508613,0.000120488
8.17727932,0.000119705
8.177050027,0.000118217
8.176820734,0.000118376
8.176591441,0.000119645
8.176362148,0.000120169
8.176132855,0.000120062
8.175903562,0.000120618
8.175674269,0.000121533
8.175444975,0.000121215
8.175215682,0.000119606
8.174986389,0.000118775
8.174757096,0.000119876
8.174527803,0.00012084
8.17429851,0.000118859
8.174069217,0.000114544
8.173839924,0.000111474
8.173610631,0.000111692
8.173381338,0.00011371
8.173152045,0.000114908
8.172922752,0.000114111
8.172693458,0.000112144
8.172464165,0.000111117
8.172234872,0.000112315
8.172005579,0.000114333
8.171776286,0.000114972
8.171546993,0.000114544
8.1713177,0.000114521
8.171088407,0.000114012
8.170859114,0.000111421
8.170629821,0.000108304
8.170400528,0.000107299
8.170171234,0.000107792
8.169941941,0.000107865
8.169712648,0.000108297
8.169483355,0.00011031
8.169254062,0.000112037
8.169024769,0.000111489
8.168795476,0.000110264
8.168566183,0.000110617
8.16833689,0.000111785
8.168107597,0.00011208
8.167878304,0.000111488
8.167649011,0.000110472
8.167419717,0.000109537
8.167190424,0.000110335
8.166961131,0.000113383
8.166731838,0.000115703
8.166502545,0.000114954
8.166273252,0.000113426
8.166043959,0.000113398
8.165814666,0.000112528
8.165585373,0.000108974
8.16535608,0.000106245
8.165126787,0.000107682
8.164897494,0.000110927
8.1646682,0.00011229
8.164438907,0.000111989
8.164209614,0.00011191
8.163980321,0.000112219
8.163751028,0.000112043
8.163521735,0.000110836
8.163292442,0.000108801
8.163063149,0.000106985
8.162833856,0.000106024
8.162604563,0.00010527
8.16237527,0.000104519
8.162145976,0.000104674
8.161916683,0.000105664
8.16168739,0.000106423
8.161458097,0.000106778
8.161228804,0.00010653
8.160999511,0.000104628
8.160770218,0.000102024
8.160540925,0.000101858
8.160311632,0.000104453
8.160082339,0.000106314
8.159853046,0.000105667
8.159623753,0.000104714
8.159394459,0.000105477
8.159165166,0.000107007
8.158935873,0.000107482
8.15870658,0.000106769
8.158477287,0.000106063
8.158247994,0.00010578
8.158018701,0.000104899
8.157789408,0.000102875
8.157560115,0.000101094
8.157330822,0.000101361
8.157101529,0.000103658
8.156872236,0.000106086
8.156642942,0.000106652
8.156413649,0.000105163
8.156184356,0.00010322
8.155955063,0.000101838
8.15572577,0.000100389
8.155496477,9.90653E-05
8.155267184,9.9745E-05
8.155037891,0.000102356
8.154808598,0.000103649
8.154579305,0.000102001
8.154350012,9.99399E-05
8.154120718,9.96133E-05
8.153891425,9.95436E-05
8.153662132,9.82117E-05
8.153432839,9.71051E-05
8.153203546,9.76836E-05
8.152974253,9.85549E-05
8.15274496,9.80047E-05
8.152515667,9.67044E-05
8.152286374,9.61721E-05
8.152057081,9.67379E-05
8.151827788,9.78823E-05
8.151598495,9.86959E-05
8.151369201,9.8267E-05
8.151139908,9.72417E-05
8.150910615,9.7504E-05
8.150681322,9.89588E-05
8.150452029,9.93137E-05
8.150222736,9.8025E-05
8.149993443,9.68322E-05
8.14976415,9.60349E-05
8.149534857,9.46362E-05
8.149305564,9.36948E-05
8.149076271,9.45821E-05
8.148846977,9.53944E-05
8.148617684,9.43238E-05
8.148388391,9.37351E-05
8.148159098,9.53765E-05
8.147929805,9.59224E-05
8.147700512,9.32064E-05
8.147471219,9.13089E-05
8.147241926,9.34171E-05
8.147012633,9.5964E-05
8.14678334,9.53766E-05
8.146554047,9.38559E-05
8.146324754,9.3929E-05
8.14609546,9.41311E-05
8.145866167,9.34521E-05
8.145636874,9.373E-05
8.145407581,9.5453E-05
8.145178288,9.64167E-05
8.144948995,9.56521E-05
8.144719702,9.47275E-05
8.144490409,9.46548E-05
8.144261116,9.43895E-05
8.144031823,9.30667E-05
8.14380253,9.17015E-05
8.143573237,9.1286E-05
8.143343943,9.06994E-05
8.14311465,8.87831E-05
8.142885357,8.71794E-05
8.142656064,8.8086E-05
8.142426771,9.04015E-05
8.142197478,9.12905E-05
8.141968185,9.04623E-05
8.141738892,9.01079E-05
8.141509599,9.13766E-05
8.141280306,9.28878E-05
8.141051013,9.26103E-05
8.140821719,9.03458E-05
8.140592426,8.78968E-05
8.140363133,8.68934E-05
8.14013384,8.73245E-05
8.139904547,8.82064E-05
8.139675254,8.86088E-05
8.139445961,8.82785E-05
8.139216668,8.7961E-05
8.138987375,8.83027E-05
8.138758082,8.87253E-05
8.138528789,8.88243E-05
8.138299496,8.93E-05
8.138070202,8.97056E-05
8.137840909,8.82113E-05
8.137611616,8.54425E-05
8.137382323,8.46253E-05
8.13715303,8.63474E-05
8.136923737,8.74774E-05
8.136694444,8.63907E-05
8.136465151,8.50908E-05
8.136235858,8.52105E-05
8.136006565,8.54624E-05
8.135777272,8.43557E-05
8.135547979,8.30624E-05
8.135318685,8.3633E-05
8.135089392,8.54037E-05
8.134860099,8.57606E-05
8.134630806,8.44223E-05
8.134401513,8.37902E-05
8.13417222,8.46465E-05
8.133942927,8.51694E-05
8.133713634,8.46375E-05
8.133484341,8.42083E-05
8.133255048,8.39682E-05
8.133025755,8.31155E-05
8.132796461,8.2494E-05
8.132567168,8.31605E-05
8.132337875,8.37366E-05
8.132108582,8.28323E-05
8.131879289,8.21388E-05
8.131649996,8.35415E-05
8.131420703,8.54774E-05
8.13119141,8.55197E-05
8.130962117,8.41941E-05
8.130732824,8.33731E-05
8.130503531,8.32305E-05
8.130274238,8.2982E-05
8.130044944,8.24842E-05
8.129815651,8.17354E-05
8.129586358,8.06999E-05
8.129357065,8.00637E-05
8.129127772,8.03647E-05
8.128898479,8.06521E-05
8.128669186,7.97937E-05
8.128439893,7.84697E-05
8.1282106,7.81113E-05
8.127981307,7.86147E-05
8.127752014,7.87966E-05
8.127522721,7.83913E-05
8.127293427,7.81089E-05
8.127064134,7.84202E-05
8.126834841,7.92505E-05
8.126605548,7.99332E-05
8.126376255,7.92415E-05
8.126146962,7.69239E-05
8.125917669,7.47528E-05
8.125688376,7.43414E-05
8.125459083,7.50925E-05
8.12522979,7.5722E-05
8.125000497,7.58874E-05
8.124771203,7.57336E-05
8.12454191,7.60828E-05
8.124312617,7.79651E-05
8.124083324,7.98154E-05
8.123854031,7.86507E-05
8.123624738,7.58571E-05
8.123395445,7.59496E-05
8.123166152,7.8484E-05
8.122936859,7.88055E-05
8.122707566,7.67927E-05
8.122478273,7.63001E-05
8.12224898,7.71497E-05
8.122019686,7.61562E-05
8.121790393,7.39676E-05
8.1215611,7.3539E-05
8.121331807,7.44731E-05
8.121102514,7.44766E-05
8.120873221,7.37187E-05
8.120643928,7.38491E-05
8.120414635,7.47397E-05
8.120185342,7.47292E-05
8.119956049,7.3423E-05
8.119726756,7.27587E-05
8.119497463,7.43142E-05
8.119268169,7.63348E-05
8.119038876,7.58727E-05
8.118809583,7.34685E-05
8.11858029,7.22604E-05
8.118350997,7.28372E-05
8.118121704,7.30702E-05
8.117892411,7.26654E-05
8.117663118,7.34374E-05
8.117433825,7.51275E-05
8.117204532,7.52214E-05
8.116975239,7.32283E-05
8.116745945,7.13092E-05
8.116516652,7.0218E-05
8.116287359,6.83878E-05
8.116058066,6.58334E-05
8.115828773,6.51459E-05
8.11559948,6.7315E-05
8.115370187,7.00129E-05
8.115140894,7.11317E-05
8.114911601,7.07681E-05
8.114682308,6.93169E-05
8.114453015,6.70568E-05
8.114223722,6.54572E-05
8.113994428,6.55829E-05
8.113765135,6.60566E-05
8.113535842,6.5399E-05
8.113306549,6.46394E-05
8.113077256,6.52E-05
8.112847963,6.64175E-05
8.11261867,6.70748E-05
8.112389377,6.72521E-05
8.112160084,6.74587E-05
8.111930791,6.77158E-05
8.111701498,6.80437E-05
8.111472205,6.8496E-05
8.111242911,6.85258E-05
8.111013618,6.74792E-05
8.110784325,6.61234E-05
8.110555032,6.64012E-05
8.110325739,6.84002E-05
8.110096446,6.91789E-05
8.109867153,6.70157E-05
8.10963786,6.47342E-05
8.109408567,6.54447E-05
8.109179274,6.7631E-05
8.108949981,6.8199E-05
8.108720687,6.7263E-05
8.108491394,6.65174E-05
8.108262101,6.61283E-05
8.108032808,6.55555E-05
8.107803515,6.46749E-05
8.107574222,6.35197E-05
8.107344929,6.27641E-05
8.107115636,6.31126E-05
8.106886343,6.34514E-05
8.10665705,6.23367E-05
8.106427757,6.07706E-05
8.106198464,6.01507E-05
8.10596917,5.93744E-05
8.105739877,5.74714E-05
8.105510584,5.63639E-05
8.105281291,5.77614E-05
8.105051998,6.00083E-05
8.104822705,6.05437E-05
8.104593412,5.93729E-05
8.104364119,5.84052E-05
8.104134826,5.87436E-05
8.103905533,5.98194E-05
8.10367624,6.05996E-05
8.103446947,6.07317E-05
8.103217653,6.05051E-05
8.10298836,6.0353E-05
8.102759067,6.05321E-05
8.102529774,6.08511E-05
8.102300481,6.06984E-05
8.102071188,5.95369E-05
8.101841895,5.74445E-05
8.101612602,5.54051E-05
8.101383309,5.45828E-05
8.101154016,5.45814E-05
8.100924723,5.38195E-05
8.100695429,5.26589E-05
8.100466136,5.33698E-05
8.100236843,5.58946E-05
8.10000755,5.77364E-05
8.099778257,5.85887E-05
8.099548964,5.99934E-05
8.099319671,6.09829E-05
8.099090378,5.96216E-05
8.098861085,5.73133E-05
8.098631792,5.67908E-05
8.098402499,5.82015E-05
8.098173206,5.9914E-05
8.097943912,6.01182E-05
8.097714619,5.75075E-05
8.097485326,5.36874E-05
8.097256033,5.25123E-05
8.09702674,5.43048E-05
8.096797447,5.52278E-05
8.096568154,5.39373E-05
8.096338861,5.29991E-05
8.096109568,5.33876E-05
8.095880275,5.34901E-05
8.095650982,5.27403E-05
8.095421688,5.17087E-05
8.095192395,5.06899E-05
8.094963102,5.06206E-05
8.094733809,5.20926E-05
8.094504516,5.31363E-05
8.094275223,5.19641E-05
8.09404593,5.04598E-05
8.093816637,5.09828E-05
8.093587344,5.24682E-05
8.093358051,5.30156E-05
8.093128758,5.27881E-05
8.092899465,5.21518E-05
8.092670171,5.08557E-05
8.092440878,4.9901E-05
8.092211585,5.04006E-05
8.091982292,5.12686E-05
8.091752999,5.1484E-05
8.091523706,5.22724E-05
8.091294413,5.38404E-05
8.09106512,5.37036E-05
8.090835827,5.135E-05
8.090606534,5.00824E-05
8.090377241,5.14896E-05
8.090147948,5.28335E-05
8.089918654,5.2064E-05
8.089689361,5.06771E-05
8.089460068,5.00741E-05
8.089230775,4.94832E-05
8.089001482,4.84439E-05
8.088772189,4.77168E-05
8.088542896,4.73618E-05
8.088313603,4.65509E-05
8.08808431,4.51976E-05
8.087855017,4.42078E-05
8.087625724,4.42874E-05
8.08739643,4.4948E-05
8.087167137,4.48985E-05
8.086937844,4.40491E-05
8.086708551,4.40393E-05
8.086479258,4.52016E-05
8.086249965,4.53389E-05
8.086020672,4.38495E-05
8.085791379,4.34478E-05
8.085562086,4.5161E-05
8.085332793,4.62971E-05
8.0851035,4.5697E-05
8.084874207,4.5568E-05
8.084644913,4.65384E-05
8.08441562,4.65857E-05
8.084186327,4.54764E-05
8.083957034,4.4944E-05
8.083727741,4.48299E-05
8.083498448,4.35291E-05
8.083269155,4.12579E-05
8.083039862,3.96201E-05
8.082810569,3.91445E-05
8.082581276,3.91778E-05
8.082351983,3.91917E-05
8.08212269,3.93331E-05
8.081893396,4.00122E-05
8.081664103,4.09424E-05
8.08143481,4.1112E-05
8.081205517,4.04223E-05
8.080976224,4.02573E-05
8.080746931,4.12644E-05
8.080517638,4.18998E-05
8.080288345,4.0705E-05
8.080059052,3.89103E-05
8.079829759,3.88627E-05
8.079600466,4.03502E-05
8.079371172,4.06791E-05
8.079141879,3.8634E-05
8.078912586,3.60596E-05
8.078683293,3.49164E-05
8.078454,3.51252E-05
8.078224707,3.58437E-05
8.077995414,3.64563E-05
8.077766121,3.60806E-05
8.077536828,3.43385E-05
8.077307535,3.24356E-05
8.077078242,3.1799E-05
8.076848949,3.22805E-05
8.076619655,3.26583E-05
8.076390362,3.20807E-05
8.076161069,3.08788E-05
8.075931776,3.05057E-05
8.075702483,3.1843E-05
8.07547319,3.35605E-05
8.075243897,3.38664E-05
8.075014604,3.33132E-05
8.074785311,3.36149E-05
8.074556018,3.4682E-05
8.074326725,3.50844E-05
8.074097432,3.43498E-05
8.073868138,3.32589E-05
8.073638845,3.28234E-05
8.073409552,3.32466E-05
8.073180259,3.32005E-05
8.072950966,3.12857E-05
8.072721673,2.85491E-05
8.07249238,2.73549E-05
8.072263087,2.80446E-05
8.072033794,2.92862E-05
8.071804501,3.03824E-05
8.071575208,3.08191E-05
8.071345914,2.99575E-05
8.071116621,2.87912E-05
8.070887328,2.8839E-05
8.070658035,2.93295E-05
8.070428742,2.9221E-05
8.070199449,2.99537E-05
8.069970156,3.2047E-05
8.069740863,3.25421E-05
8.06951157,2.97599E-05
8.069282277,2.63726E-05
8.069052984,2.49715E-05
8.068823691,2.49445E-05
8.068594397,2.51512E-05
8.068365104,2.57848E-05
8.068135811,2.69877E-05
8.067906518,2.80403E-05
8.067677225,2.80642E-05
8.067447932,2.7065E-05
8.067218639,2.62521E-05
8.066989346,2.63661E-05
8.066760053,2.63864E-05
8.06653076,2.55505E-05
8.066301467,2.46723E-05
8.066072174,2.38314E-05
8.06584288,2.20161E-05
8.065613587,1.99738E-05
8.065384294,1.95081E-05
8.065155001,2.03683E-05
8.064925708,2.14035E-05
8.064696415,2.25249E-05
8.064467122,2.28852E-05
8.064237829,2.10755E-05
8.064008536,1.85291E-05
8.063779243,1.79926E-05
8.06354995,1.88773E-05
8.063320656,1.89464E-05
8.063091363,1.87421E-05
8.06286207,1.98108E-05
8.062632777,2.12032E-05
8.062403484,2.13473E-05
8.062174191,2.06145E-05
8.061944898,1.98547E-05
8.061715605,1.91998E-05
8.061486312,1.92838E-05
8.061257019,2.08377E-05
8.061027726,2.27189E-05
8.060798433,2.28381E-05
8.060569139,2.09838E-05
8.060339846,1.86527E-05
8.060110553,1.67318E-05
8.05988126,1.53506E-05
8.059651967,1.48951E-05
8.059422674,1.51366E-05
8.059193381,1.47876E-05
8.058964088,1.36022E-05
8.058734795,1.29846E-05
8.058505502,1.33372E-05
8.058276209,1.32965E-05
8.058046916,1.24323E-05
8.057817622,1.2178E-05
8.057588329,1.36135E-05
8.057359036,1.6116E-05
8.057129743,1.79403E-05
8.05690045,1.74404E-05
8.056671157,1.50081E-05
8.056441864,1.35231E-05
8.056212571,1.46953E-05
8.055983278,1.60456E-05
8.055753985,1.44708E-05
8.055524692,1.12813E-05
8.055295398,1.01507E-05
8.055066105,1.14588E-05
8.054836812,1.23913E-05
8.054607519,1.16368E-05
8.054378226,1.0445E-05
8.054148933,9.58199E-06
8.05391964,8.35505E-06
8.053690347,6.64964E-06
8.053461054,5.6695E-06
8.053231761,6.32917E-06
8.053002468,7.98104E-06
8.052773175,8.94436E-06
8.052543881,8.20261E-06
8.052314588,6.5621E-06
8.052085295,5.6795E-06
8.051856002,6.1522E-06
8.051626709,7.3984E-06
8.051397416,8.78576E-06
8.051168123,9.78069E-06
8.05093883,9.85908E-06
8.050709537,9.20617E-06
8.050480244,8.63614E-06
8.050250951,8.54253E-06
8.050021658,8.73421E-06
8.049792364,8.95059E-06
8.049563071,9.02348E-06
8.049333778,9.06256E-06
8.049104485,9.18243E-06
8.048875192,8.76943E-06
8.048645899,7.53777E-06
8.048416606,7.08238E-06
8.048187313,8.67787E-06
8.04795802,1.03456E-05
8.047728727,9.45239E-06
8.047499434,6.85269E-06
8.04727014,5.31921E-06
8.047040847,5.77351E-06
8.046811554,7.30512E-06
8.046582261,8.74333E-06
8.046352968,9.29911E-06
8.046123675,9.52542E-06
8.045894382,1.07686E-05
8.045665089,1.23388E-05
8.045435796,1.19127E-05
8.045206503,9.61942E-06
8.04497721,7.87674E-06
8.044747917,6.98524E-06
8.044518623,5.45386E-06
8.04428933,4.11569E-06
8.044060037,4.77593E-06
8.043830744,5.80451E-06
8.043601451,4.45451E-06
8.043372158,2.21273E-06
8.043142865,2.4747E-06
8.042913572,4.62468E-06
8.042684279,5.59383E-06
8.042454986,4.98282E-06
8.042225693,3.89711E-06
8.041996399,1.98036E-06
8.041767106,-1.80927E-07
8.041537813,-3.70978E-08
8.04130852,2.10828E-06
8.041079227,2.43642E-06
8.040849934,3.71945E-08
8.040620641,-1.70878E-06
8.040391348,-1.18589E-06
8.040162055,-3.47181E-07
8.039932762,-5.09925E-07
8.039703469,-1.04412E-06
8.039474176,-1.44154E-06
8.039244882,-1.70909E-06
8.039015589,-1.97928E-06
8.038786296,-2.6135E-06
8.038557003,-3.1885E-06
8.03832771,-2.33471E-06
8.038098417,-4.19074E-08
8.037869124,1.83681E-06
8.037639831,2.27406E-06
8.037410538,1.98924E-06
8.037181245,1.64116E-06
8.036951952,1.32676E-06
8.036722659,1.41227E-06
8.036493365,2.06688E-06
8.036264072,2.52151E-06
8.036034779,1.95569E-06
8.035805486,6.9154E-07
8.035576193,-2.923E-07
8.0353469,-8.32493E-07
8.035117607,-1.55213E-06
8.034888314,-2.19028E-06
8.034659021,-1.58232E-06
8.034429728,1.45134E-07
8.034200435,1.47369E-06
8.033971141,1.92909E-06
8.033741848,2.09904E-06
8.033512555,1.69177E-06
8.033283262,4.51501E-07
8.033053969,-4.23631E-07
8.032824676,-5.40586E-07
8.032595383,-1.46503E-06
8.03236609,-3.32989E-06
8.032136797,-3.80968E-06
8.031907504,-2.31303E-06
8.031678211,-1.36861E-06
8.031448918,-2.56372E-06
8.031219624,-4.52862E-06
8.030990331,-5.53714E-06
8.030761038,-5.44812E-06
8.030531745,-4.98015E-06
8.030302452,-4.76096E-06
8.030073159,-5.04464E-06
8.029843866,-5.71851E-06
8.029614573,-6.53443E-06
8.02938528,-7.05217E-06
8.029155987,-6.53582E-06
8.028926694,-4.77379E-06
8.028697401,-2.87274E-06
8.028468107,-2.33006E-06
8.028238814,-3.22337E-06
8.028009521,-3.84583E-06
8.027780228,-2.64414E-06
8.027550935,-5.4427E-07
8.027321642,-2.21726E-07
8.027092349,-2.4771E-06
8.026863056,-5.03781E-06
8.026633763,-5.69498E-06
8.02640447,-4.50298E-06
8.026175177,-2.6775E-06
8.025945883,-1.84465E-06
8.02571659,-3.55855E-06
8.025487297,-6.82154E-06
8.025258004,-8.1121E-06
8.025028711,-6.34925E-06
8.024799418,-4.46953E-06
8.024570125,-4.25078E-06
8.024340832,-4.22031E-06
8.024111539,-3.91153E-06
8.023882246,-4.90074E-06
8.023652953,-6.94271E-06
8.02342366,-7.90879E-06
8.023194366,-7.36E-06
8.022965073,-6.49517E-06
8.02273578,-5.85087E-06
8.022506487,-5.4441E-06
8.022277194,-5.18244E-06
8.022047901,-4.34981E-06
8.021818608,-3.1513E-06
8.021589315,-3.77186E-06
8.021360022,-6.88275E-06
8.021130729,-9.25618E-06
8.020901436,-8.04729E-06
8.020672143,-4.86469E-06
8.020442849,-3.09506E-06
8.020213556,-4.04781E-06
8.019984263,-6.98355E-06
8.01975497,-9.76061E-06
8.019525677,-9.56977E-06
8.019296384,-6.35121E-06
8.019067091,-3.92247E-06
8.018837798,-4.57521E-06
8.018608505,-5.82924E-06
8.018379212,-5.66218E-06
8.018149919,-6.08702E-06
8.017920625,-8.06577E-06
8.017691332,-8.53238E-06
8.017462039,-6.2036E-06
8.017232746,-4.68289E-06
8.017003453,-6.24656E-06
8.01677416,-8.02613E-06
8.016544867,-7.58382E-06
8.016315574,-6.88639E-06
8.016086281,-7.57477E-06
8.015856988,-7.5602E-06
